ID,DOT,Question,Answer1,Answer2,Answer3,Answer4,CorrectAnswer,Category,Subcategory,Explanation,MustInclude,Difficulty,Language,Region,Product,PresenterContent,ContentSlide,JeopardyBoard,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Reserved11,Reserved12,Reserved13,Reserved14,Reserved15
10264,,What is the maximum Lifetime Learning Credit per tax return?,"$2,000","$2,000 per student","$2,500","$4,000",1,Tax Credits & Calculations,Education Credits,"The Lifetime Learning Credit is 20% of up to $10,000 of qualified expenses, a maximum of $2,000 per tax return regardless of the number of students. It is not limited by a lifetime cap.",1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10265,,Can a taxpayer claim both the American Opportunity Credit and the Lifetime Learning Credit for the same student's same expenses in the same year?,"No, they cannot be claimed twice for the same student and expenses","Yes, if at least half of the expenses go to each credit","Yes, without limit","Yes, but only on a joint return",1,Tax Credits & Calculations,Education Credits,The two education credits cannot be claimed for the same student's same expenses in the same year. A taxpayer can claim the AOTC for one student and the LLC for another.,1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10266,,Which information must be provided on Form 2441 to claim the Child and Dependent Care Credit?,"The care provider's name, address, and identifying number (EIN or SSN)",The amount of unearned income,The amount claimed for the Child Tax Credit,The dependent's grades,1,Tax Credits & Calculations,Dependent Care Credit,"Form 2441 requires the qualifying person's information, qualified expenses paid, employer-provided dependent care benefits (W-2 Box 10) if any, and the care provider's name, address, and taxpayer identification number.",1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10267,,"A taxpayer's prior-year AGI was over $150,000. To use the prior-year safe harbor for estimated taxes, payments must be at least what percentage of the prior year's tax?",110%,90%,100%,125%,1,Tax Credits & Calculations,Estimated Taxes,"The prior-year safe harbor is 100% of last year's tax, but it rises to 110% when prior-year AGI exceeded $150,000 ($75,000 if married filing separately).",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10268,,What are the estimated tax payment due dates for a calendar-year individual?,"April 15, June 15, September 15, and January 15","March 15, June 15, September 15, and December 15","April 15, June 15, October 15, and January 15","April 15, July 15, October 15, and January 15",1,Tax Credits & Calculations,Estimated Taxes,"Individual estimated payments are due April 15, June 15, September 15, and the following January 15 (adjusted when a date falls on a weekend or holiday).",1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10269,,"In the individual income tax formula, credits are subtracted from which amount?",The tax liability,Gross income,Adjusted gross income,Taxable income,1,Tax Credits & Calculations,Tax Formula,"Deductions reduce income. Credits reduce the tax itself, dollar for dollar, after the tax is computed on taxable income.",1,1,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10270,,"A state taxes income at 2% on the first $100,000 and 5% on everything above that. How much tax is owed on $260,000 of taxable income?","$10,000","$13,000","$5,200","$9,600",1,Tax Credits & Calculations,Tax Brackets,"Marginal rates apply by bracket: $100,000 x 2% = $2,000, plus $160,000 x 5% = $8,000, for a total of $10,000.",1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10271,,Which of the following can reduce a taxpayer's tax liability?,The standard deduction and the Child Tax Credit,Self-employment tax,Alimony paid under a 2024 agreement,Tax-exempt interest income,1,Tax Credits & Calculations,Tax Liability,"Deductions lower taxable income and credits reduce tax directly. Self-employment tax adds to liability, post-2018 alimony is not deductible, and tax-exempt interest has no effect on tax owed.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10272,,"A non-citizen was present in the U.S. 45 days this year, 120 days last year, and 240 days two years ago. Do they meet the substantial presence test?","No, the weighted total is 125 days","Yes, the total is 405 days","Yes, because they were present over 31 days this year","No, because they were present fewer than 60 days this year",1,Residency & Multi-State Filing,Substantial Presence Test,"The test counts current-year days plus 1/3 of last year's days plus 1/6 of the days two years back: 45 + 40 + 40 = 125, below the 183 needed. At least 31 days in the current year are also required.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10273,,Which tests can cause a non-citizen to be treated as a U.S. resident alien for tax purposes?,Either the green card test or the substantial presence test,Only the green card test,Only the substantial presence test,The gross income test,1,Residency & Multi-State Filing,Residency,A non-citizen who meets the green card test or the substantial presence test is generally a resident alien for tax purposes. The gross income test relates to qualifying relatives.,1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10274,,"For 2024, which of these single filers must file a federal return? I. Net self-employment income of $600 and no other income. II. Only income is $10,000 of Social Security benefits. III. Wages of $5,000 with no tax withheld. IV. Net self-employment income of $2,000 and no other income.",I and IV only,"I, III, and IV",IV only,II and IV only,1,Filing Basics & Dependents,Filing Requirements,"Net self-employment earnings of $400 or more require a return regardless of the standard deduction (I and IV). Social Security alone at that level is not taxable, and $5,000 of wages is below the standard deduction, so neither II nor III requires a return.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10275,,Which of these tests must a child meet to be a qualifying child? I. Relationship test. II. Gross income test. III. Age test. IV. Support test (the child did not provide more than half of their own support).,"I, III, and IV","I, II, III, and IV",I and III only,"II, III, and IV",1,Filing Basics & Dependents,Qualifying Child,"The five qualifying child tests are relationship, age, residency, support, and joint return. The gross income test applies to qualifying relatives, not qualifying children.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10276,,Which of these income items belong on Schedule C? I. Payments from a food-delivery app. II. Rent from a condo. III. Fees earned freelancing as a graphic designer. IV. W-2 wages from a job.,I and III only,II and III only,"I, III, and IV",I and II only,1,Income,Schedule C,"Gig and freelance income is self-employment income reported on Schedule C. Rental income goes on Schedule E, and W-2 wages are reported directly on Form 1040.",1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10277,,Which of these credits are refundable (in whole or in part)? I. Earned Income Tax Credit. II. Residential Clean Energy Credit. III. Additional Child Tax Credit. IV. Credit for the Elderly or Disabled.,I and III only,"I, II, and III",II and IV only,"I, III, and IV",1,Tax Credits & Calculations,Refundable Credits,The Earned Income Tax Credit and the Additional Child Tax Credit can produce a refund beyond tax owed. The Residential Clean Energy Credit and the Credit for the Elderly or Disabled are nonrefundable.,1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10278,,"For 2024, which of these can be deducted on Schedule A? I. State income tax. II. Tax preparation fees. III. Home mortgage interest on a $400,000 loan. IV. Loss from a sewer backup that was not part of a declared disaster.",I and III only,"I, II, and III",III and IV only,"I, III, and IV",1,Deductions,Itemized Deductions,"State income tax (within the SALT cap) and qualifying mortgage interest are deductible. Tax preparation fees are a suspended miscellaneous deduction, and personal casualty losses require a federally declared disaster.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10279,,Which of these are used in calculating adjusted gross income? I. Traditional IRA deduction. II. Pension income. III. Charitable contributions. IV. Educator expenses.,"I, II, and IV","I, III, and IV",I and II only,"II, III, and IV",1,Adjustments to Income,AGI Calculation,"Pension income is part of gross income, and the IRA deduction and educator expenses are above-the-line adjustments. Charitable contributions are itemized deductions taken after AGI.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10280,,Which of these are reported to the taxpayer on Form 1099-R? I. IRA distributions. II. Pension payments. III. Wages from an employer. IV. Annuity payments.,"I, II, and IV","I, II, III, and IV",II and IV only,I and III only,1,Retirement Accounts & Distributions,Form 1099-R,"Form 1099-R reports distributions from IRAs, pensions, annuities, and other retirement plans. Wages are reported on Form W-2.",1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10281,,"A single filer has AGI of $80,000, a standard deduction of $14,600, state and local taxes of $9,000, mortgage interest of $6,500, charitable gifts of $2,000, and medical expenses of $4,000. Which statements are true? I. The medical expenses are deductible in full. II. Total itemized deductions are $17,500. III. Itemizing produces lower taxable income than the standard deduction. IV. Taxable income is $62,500.","II, III, and IV","I, II, and III",II and IV only,III and IV only,1,Deductions,Standard vs Itemized,"Medical expenses count only above 7.5% of AGI ($6,000), so none are deductible. Itemized deductions are $9,000 + $6,500 + $2,000 = $17,500, which beats the $14,600 standard deduction. Taxable income is $80,000 - $17,500 = $62,500.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10282,,"For 2024, a recreational gambler who itemizes won $12,000 and lost $15,000 during the year. Which statements are true? I. The $12,000 is included in gross income. II. Gambling losses are deducted on Schedule A. III. The maximum loss deduction is $12,000. IV. The $3,000 net loss carries forward to next year.","I, II, and III","I, III, and IV",II and III only,I and II only,1,Income,Gambling Income,"Winnings are fully taxable. Recreational gamblers deduct losses only as an itemized deduction, limited to the amount of winnings. There is no carryforward of the excess losses.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10283,,"A couple's divorce becomes final on December 31 of the tax year. Which filing statuses are available to them for that year? I. Married filing jointly. II. Married filing separately. III. Single. IV. Head of household, if they qualify.",III and IV only,I and II only,"I, II, and III",II and III only,1,Filing Basics & Dependents,Filing Status,"Marital status is set on December 31. A couple whose divorce is final that day is unmarried for the entire year, so each files as single or, if qualifying, as head of household. The married filing statuses are not available.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10284,,"Which statements about the qualified business income (QBI) deduction are true? I. It is generally up to 20% of qualified business income. II. C corporations may claim it. III. It reduces taxable income, not adjusted gross income. IV. The income must be effectively connected with a U.S. trade or business.","I, III, and IV","I, II, and III",I and III only,"II, III, and IV",1,Deductions,QBI Deduction,"The QBI deduction is generally up to 20% of qualified business income from a U.S. trade or business, and it reduces taxable income after AGI. C corporations do not qualify.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10285,,"Which statements about the Lifetime Learning Credit are true? I. It covers tuition at community colleges and universities. II. The maximum is $2,000 per tax return. III. It is limited to $2,000 over a taxpayer's lifetime. IV. It can be claimed with the American Opportunity Credit for the same student's same expenses.",I and II only,"I, II, and III",II and IV only,"I, II, and IV",1,Tax Credits & Calculations,Education Credits,"The credit is 20% of up to $10,000 of qualified expenses, a maximum of $2,000 per return each year, with no lifetime cap. It cannot be combined with the American Opportunity Credit for the same student and expenses.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10286,,Which of these tests can make a non-citizen a U.S. resident alien for tax purposes? I. Green card test. II. Substantial presence test. III. Gross income test. IV. Qualifying child test.,I and II only,"I, II, and III",II only,"I, II, and IV",1,Residency & Multi-State Filing,Residency,A non-citizen is a resident alien for tax purposes if they meet the green card test or the substantial presence test. The gross income and qualifying child tests relate to dependents.,1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10287,,Which of these are exempt from federal income tax? I. Municipal bond interest. II. Interest on a bank certificate of deposit. III. Exempt-interest dividends from a municipal bond fund. IV. Dividends from a corporation.,I and III only,"I, II, and III",I and II only,III and IV only,1,Income,Tax-Exempt Income,Municipal bond interest and exempt-interest dividends from a municipal bond fund are federally tax-exempt. CD interest and corporate dividends are taxable.,1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10288,,Which of these are reported on Schedule E? I. Rental income from a condo. II. Royalties that are not from a business. III. Payments from a delivery app. IV. Alimony received under a 2025 divorce agreement.,I and II only,"I, II, and III",II and III only,I and IV only,1,Income,Schedule E,"Rental income and non-business royalties go on Schedule E. Delivery app income is self-employment income on Schedule C, and post-2018 alimony is not taxable income at all.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10289,,"Which statements about Form W-2 boxes are correct? I. Box 1 reports taxable wages, tips, and other compensation. II. Box 4 reports Social Security tax withheld. III. Box 5 reports Medicare tax withheld. IV. Box 3 reports Social Security wages.","I, II, and IV","I, II, III, and IV",II and III only,I and IV only,1,Filing Basics & Dependents,Form W-2,"Box 5 is Medicare wages and tips, the amount subject to Medicare tax. The Medicare tax withheld is in Box 6.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10290,,Which statements about the individual income tax formula are correct? I. AGI equals gross income minus above-the-line adjustments. II. Taxable income equals AGI minus the standard or itemized deduction (and any QBI deduction). III. Credits reduce income before AGI is calculated. IV. The refund or balance due equals total tax minus credits and payments.,"I, II, and IV","I, III, and IV",II and III only,I and II only,1,Tax Credits & Calculations,Tax Formula,"Credits reduce the tax itself, not income, so III is false. The other three statements describe the standard formula.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10291,,Which of these reduce a taxpayer's tax liability? I. Standard deduction. II. Child Tax Credit. III. Self-employment tax. IV. Roth IRA contribution.,I and II only,"I, II, and IV",II and III only,"I, II, and III",1,Tax Credits & Calculations,Tax Liability,"The standard deduction lowers taxable income and the Child Tax Credit reduces tax directly. Self-employment tax adds to liability, and Roth IRA contributions are not deductible.",1,2,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10292,,"Which of these must be reported on Form 2441 to claim the Child and Dependent Care Credit? I. Care provider's name, address, and identifying number. II. Qualified expenses paid. III. Amount claimed for the Child Tax Credit. IV. Employer-provided dependent care benefits, if any.","I, II, and IV","I, II, III, and IV",II and IV only,I and II only,1,Tax Credits & Calculations,Dependent Care Credit,"Form 2441 requires the provider's information, qualified expenses paid, and employer-provided dependent care benefits (W-2 Box 10). The Child Tax Credit is claimed separately.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
10293,,"Which of these are above-the-line adjustments to income? I. Penalty on early withdrawal from a CD. II. Student loan interest, within the limit. III. Roth IRA contribution. IV. State income tax.",I and II only,"I, II, and III",II and IV only,"I, II, and IV",1,Adjustments to Income,Above-the-Line Deductions,"The early-withdrawal penalty on savings and student loan interest are adjustments on Schedule 1. Roth contributions are not deductible, and state income tax is an itemized deduction.",1,3,English,US,SafePrepIntuitTax,D,0,1,,,,,,,,,,,,,
