ID,Category,Subcategory,Difficulty,Mode,OrderIndex,ConceptTitle,Content,KeyPoints
111,Filing Basics & Dependents,Personal Information & Filing Basics,Easy,Recovery,37,Signing the Return,"Think of a joint return like a joint contract - both names need to be signed on, whether that's ink on paper or a PIN and prior-year AGI typed in for e-file.",
112,Filing Basics & Dependents,Personal Information & Filing Basics,Easy,Standard,38,E-Filing vs. Paper Filing,"E-filing is faster, has a lower error rate due to built-in math checks, and produces quicker refunds than paper filing, which the IRS processes manually and much more slowly.",E-file is faster and has fewer math errors|Paper filing takes significantly longer to process|Most refunds from e-filed returns arrive within 21 days|Some situations still require paper filing
113,Filing Basics & Dependents,Personal Information & Filing Basics,Easy,Assessment,38,E-Filing vs. Paper Filing,"E-file versus paper questions usually just want you to know e-file is faster, more accurate, and gets refunds out sooner.",
114,Filing Basics & Dependents,Personal Information & Filing Basics,Easy,Recovery,38,E-Filing vs. Paper Filing,"Think of e-filing like a direct highway and paper filing like a long, winding backroad - both eventually arrive, but one is built for speed and the other just takes longer by nature.",
115,Filing Basics & Dependents,Personal Information & Filing Basics,Medium,Standard,39,Amended Returns Basics,"A taxpayer who needs to correct a previously filed return uses Form 1040-X to file an amended return, which can be used to fix filing status, dependents, income, deductions, or credits.","Form 1040-X is used to amend a return|Can correct filing status, dependents, income, deductions, or credits|Generally must be filed within a set time limit to claim a refund|Does not replace the original return - it corrects it"
116,Filing Basics & Dependents,Personal Information & Filing Basics,Medium,Assessment,39,Amended Returns Basics,"If a scenario says a mistake was found after filing, the fix is Form 1040-X - not a brand new 1040.",
117,Filing Basics & Dependents,Personal Information & Filing Basics,Medium,Recovery,39,Amended Returns Basics,"Think of Form 1040-X as a correction slip attached to the original return, not a do-over. It tells the IRS exactly what changed and why, rather than starting from scratch.",
118,Income,Wages & Compensation,Easy,Standard,1,W-2 Box 1 Wages,"Form W-2 reports an employee's taxable wages, tips, and other compensation for the year, with Box 1 showing the amount subject to federal income tax. Box 1 wages are usually lower than gross pay because pretax deductions like traditional 401(k) contributions and some health insurance premiums are excluded. Employers must furnish W-2s to employees by a set deadline early in the following year.",W-2 reports wages tips and compensation|Box 1 shows wages subject to federal income tax|Pretax deductions reduce Box 1 below gross pay|Employers must issue W-2s early in the following year
119,Income,Wages & Compensation,Easy,Assessment,1,W-2 Box 1 Wages,If a question asks which box shows federal taxable wages on a W-2 the answer is Box 1 - and remember it can be lower than gross pay due to pretax deductions.,
120,Income,Wages & Compensation,Easy,Recovery,1,W-2 Box 1 Wages,"Think of Box 1 as your paycheck after the tax-free stuff like pretax retirement contributions has already been carved out - it is the number the IRS actually taxes, not your full salary.",
121,Income,Wages & Compensation,Medium,Standard,2,Tip Income Reporting,"All tips an employee receives are taxable income, whether paid directly by customers, added to a credit card charge, or shared through a tip pool. Employees must report tips of a set monthly minimum or more from any single job to their employer, and the employer includes reported tips in Box 1 wages on the W-2. Unreported or allocated tips that were not reported to the employer must still be reported on the return using the appropriate form.",All tips received are taxable income|Employees report tips to their employer monthly|Reported tips flow into W-2 Box 1 wages|Unreported tips must still be reported on the tax return
122,Income,Wages & Compensation,Medium,Assessment,2,Tip Income Reporting,If a scenario mentions tips that were never reported to the employer the taxpayer still owes tax on them and must report them separately on the return.,
123,Income,Wages & Compensation,Medium,Recovery,2,Tip Income Reporting,"Think of tips like any other paycheck money - it does not matter if it came from a jar on the counter instead of a paycheck, the IRS still wants its share.",
124,Income,Wages & Compensation,Medium,Standard,3,Supplemental Wages and Bonuses,"Bonuses, commissions, and other supplemental wages are fully taxable and are usually included in Box 1 of the W-2 along with regular wages. Employers may withhold federal income tax on supplemental wages using a flat percentage method instead of the regular withholding tables. The withholding method used does not change how the income is taxed on the return - it only affects how much was withheld during the year.",Bonuses and commissions are fully taxable wages|Usually combined with regular wages in W-2 Box 1|Employers may use a flat withholding rate for supplemental wages|Withholding method does not change the actual tax owed
125,Income,Wages & Compensation,Medium,Assessment,3,Supplemental Wages and Bonuses,"A question testing bonus withholding is usually testing that the flat supplemental withholding rate affects withholding timing only, not the amount of tax ultimately owed.",
126,Income,Wages & Compensation,Medium,Recovery,3,Supplemental Wages and Bonuses,Think of a bonus like a second helping of the same meal - it still counts as food eaten even though the employer might season the withholding on it a little differently.,
127,Income,Wages & Compensation,Medium,Standard,4,Taxable Fringe Benefits,"Fringe benefits an employer provides, such as personal use of a company car or certain gift cards, are generally taxable and must be included in an employee's wages unless a specific exclusion applies. Common excludable fringe benefits include employer-provided health insurance and a limited amount of group-term life insurance coverage. When a fringe benefit is taxable, its fair market value is added to Box 1 wages on the W-2.",Fringe benefits are taxable unless specifically excluded|Personal use of a company car is a common taxable example|Health insurance and limited group-term life coverage are commonly excluded|Taxable fringe benefit value gets added to W-2 Box 1
